29,34.5,281
29,31.7,282
29,27.2,283
29,14.2,284
29,14.2,285
29,14.2,286
30,14.2,287
30,14.2,288
30,14.2,289
30,14.2,290
30,14.2,291
30,14.2,292
30,28.8,293
30,38.6,294
30,38.9,295
30,38.7,296
31,37.9,297
31,37.1,298
31,34.8,299
31,31.7,300
31,23.7,301
31,14.2,302
31,14.2,303
31,14.2,304
31,14.2,305
31,14.2,306
32,14.2,307
32,14.2,308
32,14.2,309
32,14.2,310
32,32,311
32,38.9,312
32,39.4,313
32,39.9,314
32,38.5,315
32,37.3,316
33,37.3,317
33,35.7,318
33,27.6,319
33,14.2,320
33,14.2,321
33,14.2,322
33,14.2,323
33,14.2,324
33,14.2,325
33,14.2,326
34,14.2,327
34,14.2,328
34,37.1,329
34,39.7,330
34,39.8,331
34,40.2,332
34,39.5,333
34,39.1,334
34,34.5,335
34,35.3,336
35,26.2,337
35,14.2,338
35,14.2,339
35,14.2,340
35,14.2,341
35,14.2,342
35,14.2,343
35,14.2,344
35,14.2,345
35,19.9,346
36,38.6,347
36,39.1,348
36,38.8,349
36,39.4,350
36,38.6,351
36,35.8,352
36,33.3,353
36,33.7,354
36,14.2,355
36,14.2,356
37,14.2,357
37,14.2,358
37,14.2,359
37,14.2,360
37,14.2,361
37,14.2,362
37,14.2,363
37,38.5,364
37,40,365
37,40.9,366
38,42,367
38,41.1,368
38,39.8,369
38,36.3,370
38,34.3,371
38,20.4,372
38,14.2,373
38,14.2,374
38,14.2,375
38,14.2,376
39,14.2,377
39,14.2,378
39,14.2,379
39,14.9,380
39,14.2,381
39,45.2,382
39,39.8,383
39,39.7,384
39,39.9,385
39,39.5,386
40,39.2,387
40,34.6,388
40,95,389
40,93.5,390
40,14.2,391
40,14.2,392
40,14.2,393
40,14.2,394
40,14.2,395
40,14.2,396
41,14.2,397
41,14.2,398
41,19.9,399
41,39.8,400
41,38.3,401
41,45.3,402
41,61.2,403
41,45.4,404
41,45.8,405
41,31.7,406
42,81.8,407
42,14.2,408
42,14.2,409
42,14.2,410
42,14.2,411
42,14.2,412
42,14.2,413
42,14.2,414
42,14.2,415
42,14.2,416
43,20.1,417
43,36.2,418
43,38.8,419
43,41.5,420
43,39.8,421
43,39,422
43,36.8,423
43,33,424
43,30.1,425
43,14.2,426
44,14.2,427
44,14.2,428
44,14.2,429
44,14.2,430
44,14.2,431
44,14.2,432
44,14.2,433
44,14.2,434
44,21.7,435
44,38.9,436
45,38.7,437
45,38.5,438
45,38.3,439
45,37.1,440
45,35.9,441
45,31.7,442
45,28,443
45,14.2,444
45,14.2,445
45,14.2,446
46,14.2,447
46,14.2,448
46,14.2,449
46,14.2,450
46,14.2,451
46,14.2,452
46,23.5,453
46,37.9,454
46,37.6,455
46,38.2,456
47,37.3,457
47,36.6,458
47,35.5,459
47,31.7,460
47,28.3,461
47,14.2,462
47,14.2,463
47,14.2,464
47,14.2,465
47,14.2,466
48,14.2,467
48,14.2,468
48,14.2,469
48,14.2,470
48,24.2,471
48,37.5,472
48,38.3,473
48,38.7,474
48,38.2,475
48,38,476
49,35.2,477
49,34.4,478
49,28.4,479
49,14.2,480
49,14.2,481
49,14.2,482
49,14.2,483
49,14.2,484
49,14.2,485
49,14.2,486
50,14.2,487
50,14.2,488
50,25.1,489
50,37.4,490
50,38.1,491
50,38.6,492
50,37.1,493
50,37.1,494
50,34.9,495
50,31.7,496
51,27.7,497
51,14.2,498
51,14.2,499
51,14.2,500
51,14.2,501
51,14.2,502
51,14.2,503
51,14.2,504
51,14.2,505
51,14.2,506
52,27.2,507
52,38.1,508
52,38.7,509
52,38.7,510
52,38,511
52,37.2,512
52,37.8,513
52,31.7,514
52,26.8,515
52,14.2,516
53,14.2,517
53,14.2,518
53,14.2,519
53,14.2,520
53,14.2,521
53,14.2,522
53,14.2,523
53,14.2,524
53,30.9,525
53,37.4,526
54,37.9,527
54,37.4,528
54,38.3,529
54,36.8,530
54,34.4,531
54,31.1,532
54,23.2,533
54,14.2,534
54,14.2,535
54,14.2,536
55,14.2,537
55,14.2,538
55,14.2,539
55,14.2,540
55,14.2,541
55,14.2,542
55,34.4,543
55,38.1,544
55,38.5,545
55,38.1,546
56,37.1,547
56,37.1,548
56,33.3,549
56,31.8,550
56,18.2,551
56,14.2,552
56,14.2,553
56,14.2,554
56,14.2,555
56,14.2,556
57,14.2,557
57,14.2,558
57,14.2,559
57,15.5,560
57,37.1,561
57,37.9,562
57,38.4,563
57,38.1,564
57,37.1,565
57,35.2,566
58,35.7,567
58,29.8,568
58,15.5,569
58,14.2,570
58,14.2,571
58,14.2,572
58,14.2,573
58,14.2,574
58,14.2,575
58,14.2,576
59,14.2,577
59,19.2,578
59,37.2,579
59,38.4,580
59,38.2,581
59,37.7,582
59,37.9,583
59,35.3,584
59,31.8,585
59,29.6,586
60,14.2,587
60,14.2,588
60,14.2,589
60,14.2,590
60,14.2,591
60,14.2,592
60,14.2,593
60,14.2,594
60,14.2,595
60,23.5,596
61,38,597
61,38.5,598
61,38.8,599
61,37.9,600
61,38,601
61,37.5,602
61,32,603
61,27.7,604
61,14.2,605
61,14.2,606
62,14.2,607
62,14.2,608
62,14.2,609
62,14.2,610
62,14.2,611
62,14.2,612
62,14.2,613
62,28.5,614
62,37.5,615
62,38.5,616
63,37.9,617
63,37.6,618
63,37.1,619
63,34.6,620
63,34.4,621
63,23.8,622
63,14.2,623
63,14.2,624
63,14.2,625
63,14.2,626
64,14.2,627
64,14.2,628
64,14.2,629
64,14.2,630
64,14.2,631
64,35.5,632
64,37.6,633
64,38.9,634
64,38.2,635
64,37.7,636
65,37.1,637
65,33.8,638
65,31.3,639
65,18.2,640
65,14.2,641
65,14.2,642
65,14.2,643
65,14.2,644
65,14.2,645
65,14.2,646
66,14.2,647
66,14.2,648
66,18.3,649
66,37.6,650
66,37.5,651
66,38.9,652
66,37.9,653
66,37.5,654
66,35,655
66,34.4,656
67,27.2,657
67,14.2,658
67,14.2,659
67,14.2,660
67,14.2,661
67,14.2,662
67,14.2,663
67,14.2,664
67,14.2,665
67,14.2,666
68,36.3,667
68,38.7,668
68,38.7,669
68,39.5,670
68,38.7,671
68,37.9,672
68,34.4,673
68,31.5,674
68,20.9,675
68,14.2,676
69,14.2,677
69,14.2,678
69,14.2,679
69,14.2,680
69,14.2,681
69,14.2,682
69,14.2,683
69,16.7,684
69,38.6,685
69,38.7,686
70,39.6,687
70,39,688
70,38.3,689
70,37.1,690
70,32.5,691
70,30.4,692
70,14.2,693
70,14.2,694
70,14.2,695
70,14.2,696
71,14.2,697
71,14.2,698
71,14.2,699
71,14.2,700
71,14.2,701
71,24.4,702
71,38.7,703
71,38.9,704
71,39.6,705
71,38.9,706
72,37.8,707
72,36.2,708
72,31.9,709
72,29,710
72,14.2,711
72,14.2,712
72,14.2,713
72,14.2,714
72,14.2,715
72,14.2,716
73,14.2,717
73,14.2,718
73,14.2,719
73,32.5,720
73,38.7,721
73,39.7,722
73,39.2,723
73,38.5,724
73,37.3,725
73,38.9,726
74,33.1,727
74,25.5,728
74,14.2,729
74,14.2,730
74,14.2,731
74,14.2,732
74,14.2,733
74,14.2,734
74,14.2,735
74,14.2,736
75,15.4,737
75,35.6,738
75,36.5,739
75,41.1,740
75,40.2,741
75,39.8,742
75,39.4,743
75,29.8,744
75,30.8,745
75,14.2,746
76,14.2,747
76,14.2,748
76,14.2,749
76,14.2,750
76,14.2,751
76,14.2,752
76,14.2,753
76,14.2,754
76,22,755
76,51.9,756
77,59.6,757
77,61.2,758
77,61.3,759
77,54.9,760
77,46.4,761
77,35.9,762
77,29.7,763
77,14.2,764
77,14.2,765
77,14.2,766
78,14.2,767
78,14.2,768
78,14.2,769
78,14.2,770
78,14.2,771
78,14.2,772
78,50.3,773
78,72.5,774
78,86.2,775
78,111.6,776
79,109,777
79,108.5,778
79,88.5,779
79,70.9,780
79,44.4,781
79,14.2,782
79,14.2,783
79,14.2,784
79,14.2,785
79,14.2,786
80,14.2,787
80,14.2,788
80,14.2,789
80,14.2,790
80,44.9,791
80,50.6,792
80,54.4,793
80,54.6,794
80,55.9,795
80,71.9,796
81,75,797
81,64.7,798
81,29.6,799
81,14.2,800
81,14.2,801
81,14.2,802
81,14.2,803
81,14.2,804
81,14.2,805
81,14.2,806
82,14.2,807
82,24.6,808
82,41.4,809
82,43.6,810
82,45.7,811
82,43.1,812
82,39.8,813
82,32.5,814
82,27.1,815
82,20.7,816
83,14.2,817
83,14.2,818
83,14.2,819
83,14.2,820
83,14.2,821
83,14.2,822
83,14.2,823
83,14.2,824
83,17.7,825
83,35.4,826
84,38.4,827
84,38.4,828
84,39.4,829
84,36.8,830
84,36.1,831
84,35.2,832
84,25.2,833
84,14.2,834
84,14.2,835
84,14.2,836
85,14.2,837
85,14.2,838
85,14.2,839
85,14.2,840
85,14.2,841
85,14.2,842
85,23.9,843
85,38.5,844
85,37.3,845
85,37.6,846
86,38.2,847
86,35.9,848
86,32.9,849
86,33.2,850
86,28.5,851
86,14.2,852
86,14.2,853
86,14.2,854
86,14.2,855
86,14.2,856
87,14.2,857
87,14.2,858
87,14.2,859
87,14.2,860
87,29.6,861
87,38.4,862
87,39,863
87,39.8,864
87,37.7,865
87,36.2,866
88,31.7,867
88,27.7,868
88,21.9,869
88,14.2,870
88,14.2,871
88,14.2,872
88,14.2,873
88,14.2,874
88,14.2,875
88,14.2,876
89,14.2,877
89,14.2,878
89,32.6,879
89,37.8,880
89,38.8,881
89,39.5,882
89,37.1,883
89,36.9,884
89,31.9,885
89,27.1,886
90,23.6,887
90,14.2,888
90,14.2,889
90,14.2,890
90,14.2,891
90,14.2,892
90,14.2,893
90,14.2,894
90,14.2,895
90,14.2,896
91,34.4,897
91,38.6,898
91,38.6,899
91,38,900
91,37.1,901
91,36.2,902
91,36.3,903
91,26.4,904
91,18.4,905
91,14.2,906
92,14.2,907
92,14.2,908
92,14.2,909
92,14.2,910
92,14.2,911
92,14.2,912
92,14.2,913
92,15.5,914
92,36.7,915
92,38.6,916
93,38.3,917
93,38.9,918
93,37.3,919
93,35.7,920
93,35.4,921
93,25.1,922
93,14.2,923
93,14.2,924
93,14.2,925
93,14.2,926
94,14.2,927
94,14.2,928
94,14.2,929
94,14.2,930
94,14.2,931
94,23.6,932
94,38.4,933
94,38.7,934
94,39.3,935
94,38.4,936
95,36.3,937
95,36,938
95,28.8,939
95,30.1,940
95,14.2,941
95,14.2,942
95,14.2,943
95,14.2,944
95,14.2,945
95,14.2,946
96,14.2,947
96,14.2,948
96,14.2,949
96,27.5,950
96,41,951
96,42,952
96,42.5,953
96,40.7,954
96,40,955
96,33.8,956
97,31.5,957
97,26.4,958
97,14.2,959
97,14.2,960
97,14.2,961
97,14.2,962
97,14.2,963
97,14.2,964
97,14.2,965
97,14.2,966
98,14.2,967
98,36.7,968
98,40.9,969
98,42.1,970
98,42.1,971
98,41,972
98,40.4,973
98,34.1,974
98,30.5,975
98,18.3,976
99,14.2,977
99,14.2,978
99,14.2,979
99,14.2,980
99,14.2,981
99,14.2,982
99,14.2,983
99,14.2,984
99,17.1,985
99,40.7,986
100,41.2,987
100,42.4,988
100,42.6,989
100,40,990
100,36.2,991
100,38.4,992
100,34.4,993
100,14.7,994
100,14.2,995
100,14.2,996
101,14.2,997
101,14.2,998
101,14.2,999
101,14.2,1000
101,14.2,1001
101,14.2,1002
101,21,1003
101,39,1004
101,39.9,1005
101,39.4,1006
102,39.7,1007
102,39.3,1008
102,33.9,1009
102,31.7,1010
102,27,1011
102,14.2,1012
102,14.2,1013
102,14.2,1014
102,14.2,1015
102,14.2,1016
103,14.2,1017
103,14.2,1018
103,14.2,1019
103,14.2,1020
103,30.8,1021
103,38.5,1022
103,40.7,1023
103,41.1,1024
103,39.3,1025
103,38.7,1026
104,33,1027
104,30.4,1028
104,20.2,1029
104,14.2,1030
104,14.2,1031
104,14.2,1032
104,14.2,1033
104,14.2,1034
104,14.2,1035
104,14.2,1036
105,14.2,1037
105,14.2,1038
